,year,month,day,Ziua_Saptamanii,Ora,Minute,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,stocare,sold
0,2025,8,31,sunday,16,55,582,5030,729,483,1348,526,4191,369,46,107,838
1,2025,8,31,sunday,7,25,612,4714,943,478,1348,242,3816,48,45,96,898
2,2025,8,30,saturday,21,56,606,6359,1873,512,1344,650,5102,-2,47,71,1257
3,2025,8,30,saturday,12,25,606,4494,639,477,1345,41,4580,1422,47,0,-85
4,2025,8,30,saturday,2,25,607,5123,874,1307,1346,110,4289,-3,45,0,833
5,2025,8,29,friday,16,56,778,5433,737,1088,1335,531,5776,1226,49,28,-343
6,2025,8,29,friday,7,25,760,5888,1427,1338,1350,379,5520,112,48,103,367
7,2025,8,28,thursday,21,55,811,6869,1971,1279,1337,598,6060,-3,57,8,808
8,2025,8,28,thursday,12,25,792,4743,508,1100,1290,261,5797,1785,58,0,-1053
9,2025,8,28,thursday,2,55,803,5052,873,1314,1341,141,4523,-4,54,0,529
10,2025,8,27,wednesday,17,25,749,5647,955,1210,1334,615,5849,927,56,0,-202
11,2025,8,27,wednesday,7,55,774,5866,1498,1318,1344,44,5477,320,54,122,388
12,2025,8,26,tuesday,22,25,757,6355,1784,1375,1330,778,6076,-3,53,0,279
13,2025,8,26,tuesday,12,55,707,4658,448,995,1328,155,5433,1736,54,7,-775
14,2025,8,26,tuesday,3,25,755,4962,724,1350,1344,213,4449,-4,53,0,512
15,2025,8,25,monday,17,40,724,5786,810,1040,1333,397,5099,738,53,0,687
16,2025,8,25,monday,8,8,613,5742,1378,1355,1338,220,5383,327,52,97,358
17,2025,8,24,sunday,22,38,511,5479,1424,996,1337,1367,5678,-4,45,0,-198
18,2025,8,24,sunday,12,59,571,3672,525,473,1335,595,4585,1037,39,1,-913
19,2025,8,24,sunday,3,30,608,4689,854,544,1333,261,3668,-4,38,31,1020
20,2025,8,23,saturday,18,0,608,5495,874,530,1325,447,4292,456,39,9,1203
21,2025,8,23,saturday,8,30,550,5305,804,494,1328,1508,4999,253,39,19,306
22,2025,8,22,friday,23,0,702,5991,1146,1226,1323,1131,5570,-3,44,0,421
23,2025,8,22,friday,13,29,780,5917,555,1048,1316,1047,5812,1036,23,1,105
24,2025,8,22,friday,3,59,723,5000,784,1313,1333,1774,5948,-5,23,0,-947
25,2025,8,21,thursday,18,30,748,6738,1667,1301,1314,1480,6884,341,31,0,-145
26,2025,8,21,thursday,9,0,777,5896,1384,1265,1331,117,5701,746,29,49,194
27,2025,8,20,wednesday,23,27,735,5965,1307,1327,1322,1131,5858,-3,29,7,107
28,2025,8,20,wednesday,10,47,703,5120,869,1019,1327,40,5299,1315,23,0,-179
29,2025,8,20,wednesday,1,8,748,5329,822,1312,1326,226,4458,-4,27,0,871
30,2025,8,19,tuesday,15,38,839,5612,509,1077,1324,98,4827,944,19,12,785
31,2025,8,19,tuesday,6,8,747,5317,850,1293,1328,827,5056,-4,12,0,260
32,2025,8,18,monday,20,30,779,6921,1887,1287,1316,1066,6402,0,11,55,519
33,2025,8,18,monday,10,59,827,5773,784,1086,1278,686,5614,939,11,0,159
34,2025,8,18,monday,1,29,743,4855,896,1261,1325,437,4662,-4,7,1,193
35,2025,8,17,sunday,16,0,833,4688,541,1047,1323,224,4732,753,7,0,-43
36,2025,8,17,sunday,6,30,834,4664,840,1210,1323,14,4316,0,15,78,348
37,2025,8,16,saturday,20,56,872,6762,1583,1301,1323,436,5623,-2,25,82,1139
38,2025,8,16,saturday,11,28,752,4544,699,1176,1329,184,5414,1232,28,11,-869
39,2025,8,16,saturday,1,46,686,5018,808,1239,1328,294,4387,-4,25,7,630
40,2025,8,15,friday,16,17,822,4855,620,1086,1323,783,5735,1065,26,6,-880
41,2025,8,15,friday,6,47,748,4905,978,1309,1328,313,4816,16,34,87,89
42,2025,8,14,thursday,21,17,879,7456,2160,1374,1318,182,6033,-3,34,88,1423
43,2025,8,14,thursday,11,48,838,5208,862,1023,1271,256,5820,1527,32,7,-611
44,2025,8,14,thursday,1,25,778,5416,1064,1339,1326,102,4693,-6,27,61,723
45,2025,8,13,wednesday,11,38,838,5165,766,934,1302,213,5545,1458,30,0,-380
46,2025,8,13,wednesday,2,9,657,5212,1252,1311,1331,43,4631,-6,26,15,580
47,2025,8,12,tuesday,16,29,713,5597,859,991,1303,246,5306,1160,30,0,291
48,2025,8,12,tuesday,6,0,712,5316,1156,1333,1329,1273,5858,-5,19,38,-541
49,2025,8,11,monday,20,30,755,7527,2122,1375,1268,620,6412,197,21,51,1114
50,2025,8,11,monday,10,50,727,5672,1071,955,1248,439,5818,1344,21,9,-146
51,2025,8,11,monday,1,8,747,5129,1107,1329,1279,618,5114,-6,21,15,14
52,2025,8,10,sunday,15,29,723,4657,785,652,1270,333,4583,796,21,0,73
53,2025,8,10,sunday,5,47,713,4847,1197,856,1270,346,4452,-7,20,54,395
54,2025,8,9,saturday,20,10,763,6887,2008,910,1276,396,5448,33,31,26,1439
55,2025,8,9,saturday,10,32,736,4757,943,705,1270,-19,4863,1193,31,3,-106
56,2025,8,9,saturday,0,59,675,5562,1560,856,1264,19,4404,-5,32,0,1157
57,2025,8,8,friday,15,30,690,5299,897,691,1302,339,5041,1082,31,6,257
58,2025,8,7,thursday,15,59,720,5693,846,725,1242,1145,5713,956,41,35,-20
59,2025,8,7,thursday,5,30,741,5319,1271,880,1304,1911,6159,-5,43,12,-840
60,2025,8,6,wednesday,19,26,832,7042,2076,542,1281,299,5278,177,40,29,1764
61,2025,8,6,wednesday,9,17,807,5928,1274,471,1278,35,4649,734,42,5,1278
62,2025,8,5,tuesday,23,30,738,6311,1655,1308,1312,177,5249,-6,61,1,1062
63,2025,8,5,tuesday,13,41,733,5636,1030,1088,1304,379,5650,1045,57,12,-13
64,2025,8,5,tuesday,3,48,753,5293,1159,1164,1313,420,4871,-6,56,10,422
65,2025,8,4,monday,16,48,779,6273,1122,860,1270,375,5272,790,59,13,1000
66,2025,8,4,monday,6,0,710,5034,1340,949,1330,193,4576,-4,52,3,457
67,2025,8,3,sunday,19,19,728,6147,1958,838,1332,342,5404,147,55,0,742
68,2025,8,3,sunday,8,30,499,4534,1222,545,1330,309,4487,525,48,4,46
69,2025,8,2,saturday,21,31,775,6726,1962,806,1323,181,5165,-3,58,60,1560
70,2025,8,2,saturday,11,32,720,4562,994,538,1281,178,5096,1302,53,26,-533
71,2025,8,2,saturday,0,57,836,5578,1513,1171,1323,24,4923,-5,59,0,655
72,2025,8,1,friday,14,9,894,5174,1236,890,1325,73,5881,1410,49,0,-706
73,2025,8,1,friday,4,10,971,5294,1332,1139,1323,190,5008,-6,56,0,286
74,2025,7,31,thursday,18,0,927,6462,1215,1175,1250,149,5247,444,57,26,1215
75,2025,7,31,thursday,7,30,889,6094,1388,1138,1326,260,5293,151,58,80,800
76,2025,7,30,wednesday,21,48,1172,7158,1894,1230,1306,298,5990,-4,60,32,1168
77,2025,7,30,wednesday,12,18,1064,5893,913,887,1296,786,5995,982,53,10,-102
78,2025,7,30,wednesday,2,17,1169,5383,846,1161,1317,709,5245,-6,43,4,137
79,2025,7,29,tuesday,14,9,1211,6731,820,1052,1279,150,5273,671,55,24,1458
80,2025,7,29,tuesday,4,39,1211,5472,752,1124,1311,486,4956,-6,52,24,516
81,2025,7,28,monday,19,9,1190,7731,1842,1073,1313,157,5861,225,59,0,1869
82,2025,7,28,monday,9,38,988,6541,1318,1116,1300,146,5713,760,47,35,827
83,2025,7,28,monday,0,9,923,5861,1450,1117,1319,529,5543,-6,45,164,317
84,2025,7,27,sunday,14,38,987,5335,530,614,1319,1012,5596,1082,48,0,-260
85,2025,7,27,sunday,5,11,915,5303,711,1087,1324,267,4395,-6,36,59,908
86,2025,7,26,saturday,19,38,959,7597,1629,1079,1316,1083,6257,92,58,36,1340
87,2025,7,26,saturday,10,9,992,5842,714,1028,1323,53,5291,1113,56,9,550
88,2025,7,26,saturday,0,38,875,6369,1469,1112,1311,949,5773,-4,60,0,595
89,2025,7,25,friday,15,9,973,6912,747,979,1292,749,6165,1361,55,6,746
90,2025,7,25,friday,5,38,926,5745,774,1112,1317,166,4348,-3,54,1,1396
91,2025,7,24,thursday,20,8,1079,7923,1945,1178,1308,549,6248,76,59,50,1675
92,2025,7,24,thursday,10,38,973,6265,922,1094,1306,161,5907,1360,52,36,357
93,2025,7,24,thursday,1,8,893,6023,1397,1170,1329,58,4923,-5,58,20,1099
94,2025,7,23,wednesday,15,38,934,6279,786,870,1314,345,5771,1440,58,20,508
95,2025,7,23,wednesday,6,8,895,5830,1397,1114,1329,418,5235,1,58,20,594
96,2025,7,22,tuesday,20,39,926,7573,2024,1065,1326,400,5904,27,59,74,1668
97,2025,7,22,tuesday,9,48,966,6552,1049,1052,1314,73,5520,984,59,20,1031
98,2025,7,22,tuesday,0,8,881,6347,1415,1153,1326,1088,5943,-5,58,25,403
99,2025,7,21,monday,14,17,735,6083,812,1029,1288,121,5623,1552,58,24,460
100,2025,7,21,monday,4,9,695,5021,1079,1127,1329,423,4707,-6,55,3,313
101,2025,7,20,sunday,18,30,718,5419,1114,478,1329,213,4355,446,54,0,1064
102,2025,7,20,sunday,8,39,711,4441,899,317,1320,-6,3844,553,47,0,596
103,2025,7,19,saturday,22,30,723,6365,1599,394,1330,544,4650,-5,57,5,1714
104,2025,7,19,saturday,12,39,740,4720,650,307,1321,151,4476,1244,57,2,244
105,2025,7,19,saturday,3,0,733,5269,1322,757,1330,122,4307,-5,46,0,962
106,2025,7,18,friday,17,8,830,5905,768,583,1320,971,5424,884,48,8,481
107,2025,7,18,friday,7,26,888,5976,1277,651,1322,1660,6115,195,48,71,-139
108,2025,7,17,thursday,21,39,960,7237,1825,768,1312,952,5960,-4,51,96,1276
109,2025,7,17,thursday,12,8,821,6120,628,586,1267,64,4486,1069,49,0,1633
110,2025,7,17,thursday,2,38,928,5499,889,782,1320,67,4038,-5,55,0,1460
111,2025,7,16,wednesday,16,22,820,6801,837,950,1288,448,5186,796,51,0,1614
112,2025,7,16,wednesday,6,48,962,6011,871,1092,1325,165,4575,71,54,31,1435
113,2025,7,15,tuesday,21,9,983,7555,2079,1291,1316,186,6004,0,60,86,1551
114,2025,7,15,tuesday,11,38,880,6238,791,1105,1273,372,5766,1288,53,0,472
115,2025,7,15,tuesday,2,8,883,5638,854,1272,1312,49,4417,-4,45,4,1220
116,2025,7,14,monday,16,39,842,6524,866,1207,1257,307,5572,1030,46,16,951
117,2025,7,14,monday,7,8,757,5912,1619,1289,1335,55,5345,160,46,80,566
118,2025,7,13,sunday,21,38,721,6540,1777,1214,1332,192,5335,-4,44,57,1205
119,2025,7,13,sunday,12,8,792,4062,448,672,1328,39,4633,1302,50,0,-570
120,2025,7,13,sunday,2,38,786,5065,725,839,1334,313,4053,-5,47,11,1011
121,2025,7,12,saturday,17,9,840,5321,428,772,1329,200,4456,836,47,1,865
122,2025,7,12,saturday,7,40,872,5299,874,844,1336,257,4523,208,48,80,776
123,2025,7,11,friday,22,17,752,6795,1854,1288,1324,282,5611,-4,51,62,1183
124,2025,7,11,friday,12,47,852,5798,838,1074,1264,45,5367,1236,50,4,431
125,2025,7,11,friday,3,17,711,5334,734,1256,1328,931,5008,-4,49,0,326
126,2025,7,10,thursday,17,46,740,6329,906,1196,1280,721,5501,591,50,12,827
127,2025,7,10,thursday,8,17,704,6297,1000,1129,1320,1255,5973,461,60,41,324
128,2025,7,9,wednesday,22,47,688,6638,1473,1162,1316,2067,6772,-5,61,7,-133
129,2025,7,9,wednesday,13,25,856,7226,881,1080,1312,860,6048,902,55,98,1177
130,2025,7,9,wednesday,3,56,811,5771,769,1283,1326,845,5176,-4,57,86,594
131,2025,7,8,tuesday,18,25,637,7696,2024,1259,1305,1414,7167,418,60,45,528
132,2025,7,8,tuesday,8,56,606,6577,1625,1235,1329,441,6270,903,58,69,306
133,2025,7,7,monday,23,25,646,6769,1553,1281,1329,1537,6393,-5,50,0,376
134,2025,7,7,monday,13,55,639,6726,708,1166,1292,1518,6939,1559,53,0,-212
135,2025,7,7,monday,4,25,586,5193,673,1068,1324,951,4653,-6,50,4,540
136,2025,7,6,sunday,18,54,658,6344,821,553,1320,1348,5323,396,48,176,1020
137,2025,7,6,sunday,9,30,748,4712,690,292,1322,334,4451,914,49,97,260
138,2025,7,5,saturday,23,59,838,6132,1534,701,1325,311,4772,-6,47,19,1359
139,2025,7,5,saturday,14,24,967,5157,400,629,1320,313,4933,1254,47,0,224
140,2025,7,5,saturday,4,56,880,5630,703,1075,1326,509,4539,-6,49,0,1091
141,2025,7,4,friday,19,25,1105,7800,2048,1154,1310,428,6415,288,54,42,1384
142,2025,7,4,friday,9,47,1056,6253,906,1133,1306,8,5709,1243,51,4,543
143,2025,7,4,friday,0,16,1045,6341,1473,1235,1324,342,5474,-6,53,6,866
144,2025,7,3,thursday,14,47,1038,5847,605,849,1299,173,5743,1724,53,0,103
145,2025,7,3,thursday,5,17,1009,5543,736,1193,1338,732,5056,-6,51,0,486
146,2025,7,2,wednesday,19,47,1090,7359,1814,1202,1336,687,6429,202,55,41,929
147,2025,7,2,wednesday,10,17,1037,5578,869,874,1189,506,6112,1470,47,117,-534
148,2025,7,2,wednesday,0,38,1085,5875,1537,1103,1334,668,5777,-6,53,0,98
149,2025,7,1,tuesday,15,7,736,5453,513,752,1279,807,5690,1550,51,0,-236
150,2025,7,1,tuesday,5,38,965,5344,784,1123,1340,826,5084,-3,46,0,260
151,2025,6,30,monday,20,8,1086,7533,2171,1134,1314,421,6342,120,53,40,1191
152,2025,6,30,monday,10,25,833,6228,1286,750,1290,948,6336,1166,43,16,-108
153,2025,6,30,monday,0,55,858,5394,1144,953,1322,459,4796,-6,46,18,598
154,2025,6,29,sunday,15,25,684,4521,470,265,1329,1537,5059,729,41,0,-537
155,2025,6,29,sunday,5,56,768,4735,803,332,1332,1796,5112,6,35,34,-376
156,2025,6,28,saturday,20,24,858,6543,1940,416,1308,1271,5969,62,33,65,573
157,2025,6,28,saturday,10,55,782,5580,684,271,1311,779,4748,884,34,0,831
158,2025,6,28,saturday,1,26,916,5881,1098,1168,1165,281,4678,-4,36,15,1203
159,2025,6,27,friday,15,55,684,6789,1030,807,982,1082,5888,1264,37,0,901
160,2025,6,27,friday,6,25,873,5909,1423,1102,644,306,4461,69,39,2,1447
161,2025,6,26,thursday,20,55,934,8012,3149,1176,631,541,6493,10,28,20,1518
162,2025,6,26,thursday,11,23,861,6202,1302,990,610,246,5730,1677,37,3,471
163,2025,6,26,thursday,1,47,883,5729,1604,1209,642,872,5271,-4,46,18,457
164,2025,6,25,wednesday,16,17,787,6390,1335,788,904,396,5754,1495,47,0,635
165,2025,6,25,wednesday,3,1,838,5491,1601,1182,651,799,5119,-5,51,0,371
166,2025,6,24,tuesday,14,9,836,5651,589,763,652,701,5241,1646,51,0,409
167,2025,6,24,tuesday,1,59,853,5595,1224,1165,652,429,4373,-5,49,0,1222
168,2025,6,23,monday,13,40,551,5307,1037,774,637,664,5516,1796,47,7,-208
169,2025,6,23,monday,2,25,629,4898,1001,1206,645,617,4136,-5,40,0,761
170,2025,6,22,sunday,16,47,604,4383,728,324,607,296,3454,783,42,66,929
171,2025,6,22,sunday,7,17,640,4580,1107,376,656,20,3064,214,44,3,1515
172,2025,6,21,saturday,21,46,611,6570,1863,432,656,144,3806,-5,44,59,2763
173,2025,6,21,saturday,12,16,592,4498,816,334,656,985,4535,1107,41,0,-36
174,2025,6,21,saturday,2,46,867,5235,1585,1232,655,676,5066,-5,47,5,168
175,2025,6,20,friday,17,16,834,5756,1382,794,652,311,5138,1112,50,0,618
176,2025,6,20,friday,7,47,874,6257,1796,1218,656,2043,7063,354,51,68,-805
177,2025,6,19,thursday,22,17,1021,7321,2202,1217,647,314,5571,-3,52,118,1749
178,2025,6,19,thursday,12,8,915,5643,949,789,640,196,5293,1729,51,7,349
179,2025,6,19,thursday,2,39,949,5612,1183,1208,652,142,4188,-3,54,1,1423
180,2025,6,18,wednesday,17,7,884,5991,1321,782,644,220,5087,1181,51,0,903
181,2025,6,18,wednesday,7,39,1008,6194,1905,1243,659,234,5548,333,53,108,646
182,2025,6,17,tuesday,22,7,1023,7143,2055,1167,653,470,5617,-4,57,194,1525
183,2025,6,17,tuesday,12,25,821,5195,953,784,657,437,5361,1641,53,12,-166
184,2025,6,17,tuesday,2,56,921,5327,1617,943,656,167,4358,-4,53,4,968
185,2025,6,16,monday,17,25,776,5811,1501,791,591,419,5309,1173,55,0,502
186,2025,6,16,monday,7,46,602,5615,1805,1195,660,465,5339,424,58,128,275
187,2025,6,15,sunday,22,18,639,5892,1765,1241,660,527,4895,-3,46,18,996
188,2025,6,15,sunday,12,47,533,3638,1194,333,660,737,4643,1095,47,40,-1005
189,2025,6,15,sunday,3,16,589,4703,1288,398,660,1144,4128,-4,49,0,574
190,2025,6,14,saturday,17,47,860,5352,1492,351,657,1067,5093,577,52,34,258
191,2025,6,14,saturday,8,16,873,4981,1476,358,659,562,4539,535,51,21,441
192,2025,6,13,friday,17,17,775,5641,1576,369,649,420,4896,1051,53,1,745
193,2025,6,13,friday,7,47,811,5978,1862,1244,653,177,5326,412,58,106,652
194,2025,6,12,thursday,22,17,921,6908,2092,1267,654,195,5239,-3,57,54,1669
195,2025,6,12,thursday,12,49,766,4988,1265,863,612,211,5506,1728,57,0,-517
196,2025,6,12,thursday,2,25,826,5320,1741,1281,659,525,5083,-5,54,0,236
197,2025,6,11,wednesday,16,55,724,5792,1585,830,614,475,5420,1116,43,30,372
198,2025,6,11,wednesday,7,27,870,6019,1881,1270,656,49,5123,268,45,80,896
199,2025,6,10,tuesday,21,56,892,7036,2305,1320,639,66,5301,-3,43,36,1734
200,2025,6,10,tuesday,12,25,591,5406,1375,342,663,812,5248,1386,46,30,158
201,2025,6,10,tuesday,2,47,600,4531,1473,421,660,1415,4635,-4,37,30,-104
202,2025,6,9,monday,17,16,599,5067,1435,343,659,499,4129,553,38,0,938
203,2025,6,9,monday,6,26,626,4553,1563,410,659,143,3556,32,39,80,997
204,2025,6,8,sunday,20,55,577,5774,2615,431,659,889,5259,5,43,38,514
205,2025,6,8,sunday,11,25,534,3761,1311,334,663,297,4173,988,43,0,-411
206,2025,6,8,sunday,1,55,588,4909,1844,419,661,717,4273,-4,42,3,636
207,2025,6,7,saturday,16,25,668,5086,1709,349,662,440,4847,976,40,0,239
208,2025,6,7,saturday,6,54,776,4925,1993,1164,662,362,5161,95,47,59,-235
209,2025,6,6,friday,21,24,755,7179,2781,1170,654,1100,6557,-3,48,47,622
210,2025,6,6,friday,11,55,807,5499,1895,784,617,333,6173,1685,47,3,-674
211,2025,6,6,friday,2,25,851,5309,2068,1218,663,843,5689,-4,48,0,-379
212,2025,6,5,thursday,16,55,821,6113,2200,966,619,789,6620,1172,44,6,-506
213,2025,6,5,thursday,7,25,846,5798,2428,1209,665,197,5797,324,49,77,0
214,2025,6,4,wednesday,21,55,869,7062,2674,1291,650,140,5759,-3,55,95,1302
215,2025,6,4,wednesday,12,26,762,5041,2001,919,631,47,6108,1695,51,0,-1067
216,2025,6,4,wednesday,2,55,769,5047,1967,1205,665,420,5075,-4,51,0,-28
217,2025,6,3,tuesday,17,25,812,5709,2078,382,666,589,5619,1040,45,4,90
218,2025,6,3,tuesday,7,55,845,5672,2467,414,665,54,5036,502,37,48,635
219,2025,6,2,monday,22,25,879,6643,2553,482,662,514,5147,-2,34,24,1495
220,2025,6,2,monday,12,55,563,4831,1888,341,633,4,5257,1787,36,1,-425
221,2025,6,2,monday,3,25,556,4410,1845,418,666,170,3688,-4,33,2,721
222,2025,6,1,sunday,17,55,606,4570,1723,380,665,56,4016,472,30,80,554
223,2025,6,1,sunday,8,26,504,3957,1951,331,666,146,4178,544,32,0,-220
224,2025,5,31,saturday,22,55,609,5798,2576,491,663,234,4613,-4,33,9,1184
225,2025,5,31,saturday,11,7,577,4289,1535,340,664,1002,5052,897,35,0,-763
226,2025,5,31,saturday,1,39,619,5172,2147,416,666,1033,4912,-4,34,0,260
227,2025,5,30,friday,16,8,819,5252,1917,349,663,915,5662,957,35,3,-409
228,2025,5,30,friday,5,55,707,5051,1770,404,667,1248,4835,-1,35,3,216
229,2025,5,29,thursday,20,25,858,6641,2617,420,656,162,4834,33,36,48,1806
230,2025,5,29,thursday,10,55,779,5492,2252,357,650,92,5027,859,32,2,465
231,2025,5,29,thursday,1,25,847,5181,1911,1227,667,520,5208,-4,34,2,-26
232,2025,5,28,wednesday,15,55,738,5774,1918,1080,660,1067,6333,813,33,21,-559
233,2025,5,28,wednesday,6,8,756,5424,1942,1162,670,1144,5712,4,32,0,-288
234,2025,5,27,tuesday,20,38,721,6845,2370,1212,670,1308,6383,17,32,50,461
235,2025,5,27,tuesday,11,7,634,5852,1858,837,672,997,5985,947,37,0,-133
236,2025,5,27,tuesday,1,38,761,5201,1612,1201,671,1557,5831,-4,32,0,-629
237,2025,5,26,monday,16,8,692,5976,1769,410,625,786,4957,640,32,0,1018
238,2025,5,25,sunday,18,0,576,5530,1901,332,662,755,4432,163,38,0,1098
239,2025,5,25,sunday,8,25,522,4922,1343,291,667,672,3707,139,35,34,1215
240,2025,5,24,saturday,22,56,510,5698,2073,353,662,423,4094,-4,45,30,1603
241,2025,5,24,saturday,13,24,545,5033,1690,285,658,104,4089,755,40,8,944
242,2025,5,24,saturday,3,56,542,4985,1605,1145,654,248,4240,-4,47,0,744
243,2025,5,23,friday,18,25,695,6362,2267,1129,659,284,5428,336,49,7,933
244,2025,5,23,friday,7,56,687,5884,2094,1216,664,103,5266,351,49,99,618
245,2025,5,22,thursday,22,25,697,6504,2213,1126,656,1451,6191,-5,49,0,313
246,2025,5,22,thursday,11,46,661,5196,1589,765,624,525,5445,1221,42,15,-249
247,2025,5,22,thursday,2,17,737,5038,1562,1181,666,1173,5360,-4,39,4,-321
248,2025,5,21,wednesday,16,47,661,5171,1849,822,659,370,5443,968,32,79,-271
249,2025,5,21,wednesday,7,17,666,5817,1782,1086,669,277,4855,268,33,71,961
250,2025,5,20,tuesday,21,47,950,7077,2307,1267,668,148,5469,-2,49,80,1607
251,2025,5,20,tuesday,12,16,711,4752,815,795,669,1337,5944,1571,43,0,-1192
252,2025,5,20,tuesday,2,46,773,5213,1575,1087,661,990,5131,-5,45,1,81
253,2025,5,19,monday,17,17,732,5939,1442,401,648,2215,5999,517,42,0,-59
254,2025,5,19,monday,7,39,596,5821,1717,248,663,1201,4818,260,43,86,1003
255,2025,5,18,sunday,22,8,611,5903,1985,251,656,867,4435,-5,40,29,1467
256,2025,5,18,sunday,12,38,465,3640,1262,156,663,401,4016,1027,38,0,-375
257,2025,5,18,sunday,3,8,623,4802,1589,229,663,459,3606,-5,39,6,1196
258,2025,5,17,saturday,16,47,562,5347,1634,164,662,602,4248,566,43,11,1099
259,2025,5,17,saturday,7,16,633,5269,1591,1048,669,545,4606,43,41,32,662
260,2025,5,16,friday,21,47,866,7032,2465,1144,663,660,5935,-4,35,104,1097
261,2025,5,16,friday,11,17,791,6268,1485,711,659,1273,5710,741,44,2,558
262,2025,5,16,friday,1,37,803,5288,1492,1053,665,2111,6164,-4,42,0,-876
263,2025,5,15,thursday,15,55,815,4841,1212,653,617,1515,6160,1264,43,37,-1319
264,2025,5,15,thursday,6,26,945,5566,1690,1112,674,687,5178,23,44,0,387
265,2025,5,14,wednesday,20,47,879,7045,2285,1026,663,670,5648,0,40,82,1397
266,2025,5,14,wednesday,11,17,832,4763,1153,704,632,65,4961,1510,42,18,-197
267,2025,5,14,wednesday,1,47,927,5317,1616,1075,672,159,4484,-5,38,0,832
268,2025,5,13,tuesday,16,17,799,5234,1474,802,671,78,4851,983,41,0,383
269,2025,5,13,tuesday,5,56,639,5274,1564,990,675,860,4765,-1,35,1,508
270,2025,5,12,monday,10,39,565,5750,1588,667,652,379,4879,988,35,0,870
271,2025,5,12,monday,1,9,589,4877,1528,237,670,922,3972,-5,29,0,905
272,2025,5,11,sunday,15,38,513,4262,1125,160,669,205,3581,871,36,0,680
273,2025,5,11,sunday,6,9,758,4656,1565,236,1367,384,4388,0,41,34,267
274,2025,5,10,saturday,19,2,592,5820,1888,196,1378,242,4576,220,41,0,1244
275,2025,5,10,saturday,6,19,629,5141,1530,259,1373,246,4087,5,42,0,1053
276,2025,5,9,friday,16,29,547,5442,1203,1008,1341,959,6021,917,43,0,-579
277,2025,5,9,friday,3,49,641,5110,1378,1050,1366,810,5286,-4,41,0,-176
278,2025,5,8,thursday,15,8,586,5715,1259,1000,1314,77,4986,702,45,0,728
279,2025,5,8,thursday,2,46,610,5109,1371,1075,1361,508,4968,-4,43,0,141
280,2025,5,7,wednesday,14,0,552,5411,1452,892,1311,427,5634,958,39,0,-223
281,2025,5,7,wednesday,0,30,615,5325,1323,1056,1366,152,4560,-4,48,0,765
282,2025,5,6,tuesday,11,37,564,5710,1558,961,1341,33,5318,791,44,0,392
283,2025,5,5,monday,23,18,589,5815,1857,648,1361,470,4970,-4,45,0,844
284,2025,5,5,monday,10,37,564,5441,1628,551,1345,47,5207,1033,41,0,234
285,2025,5,4,sunday,19,27,538,5346,1593,241,1377,1459,5364,104,39,0,-18
286,2025,5,4,sunday,8,50,460,4136,1302,205,1373,502,4553,650,39,0,-416
287,2025,5,3,saturday,16,59,440,4632,1019,181,1375,1478,5300,760,39,0,-667
288,2025,5,3,saturday,3,17,457,4866,1301,248,1372,648,4070,-1,41,0,795
289,2025,5,2,friday,12,17,445,4019,1120,178,1322,628,4972,1238,39,0,-953
290,2025,5,2,friday,0,46,441,5145,1368,253,1380,1217,4699,-4,42,0,445
291,2025,5,1,thursday,11,8,465,4417,1599,180,1365,43,4698,986,39,0,-281
292,2025,4,30,wednesday,19,32,535,6489,2222,260,1367,282,4812,82,42,0,1677
293,2025,4,30,wednesday,2,46,550,5180,1197,264,1375,275,3698,-5,40,0,1481
294,2025,4,29,tuesday,10,27,509,5059,1445,215,1336,131,5118,1442,37,0,-58
295,2025,4,28,monday,22,50,736,6335,2006,314,1367,756,5227,-3,36,0,1108
296,2025,4,28,monday,6,38,598,5593,1324,284,1376,104,3741,14,35,0,1852
297,2025,4,27,sunday,18,0,590,4920,1256,247,1369,218,4168,442,36,0,752
298,2025,4,27,sunday,7,0,565,4539,1297,225,1370,1365,4875,15,36,0,-335
299,2025,4,26,saturday,18,39,579,5977,1636,269,1376,920,4983,163,36,0,994
300,2025,4,26,saturday,6,55,562,4987,1203,235,1370,880,4313,19,38,0,673
301,2025,4,25,friday,13,28,488,4506,1416,609,1323,166,5592,1548,37,0,-1085
302,2025,4,25,friday,1,46,600,5164,1258,678,1366,6,3944,-4,39,0,1219
303,2025,4,24,thursday,4,26,571,5036,1293,684,1369,26,3978,-4,38,0,1057
304,2025,4,23,wednesday,14,15,543,4546,1025,647,1349,-6,4855,1243,43,0,-309
305,2025,4,23,wednesday,2,37,547,4944,1072,648,1381,233,3922,-3,39,0,1021
306,2025,4,22,tuesday,12,17,231,4200,1263,243,1384,108,4719,1437,41,0,-518
307,2025,4,21,monday,18,41,249,4223,1550,201,1383,298,3943,202,41,0,280
308,2025,4,21,monday,6,0,256,4045,1250,223,1380,88,3236,-3,40,0,808
309,2025,4,20,sunday,15,30,240,2589,366,184,1380,11,2879,654,37,0,-290
310,2025,4,20,sunday,3,55,290,4279,1217,269,1380,16,3208,-4,39,0,1070
311,2025,4,19,saturday,15,0,260,4808,1145,199,1375,116,3854,719,37,0,954
312,2025,4,19,saturday,3,39,252,4473,1271,219,1374,238,3390,-3,37,0,1082
313,2025,4,18,friday,13,55,423,4591,1379,210,1367,1147,5314,747,38,0,-723
314,2025,4,18,friday,2,17,440,5069,1293,242,1367,1360,4745,-3,45,0,323
